customer_id,customer_created_date,age_group,canton,customer_type,preferred_contact_method,lead_source
C035628,2021-04-14,55-64,ZG,Private,WhatsApp,Dealer Referral
C035629,2021-12-15,35-44,GE,Private,Phone,Paid Search
C035630,2023-11-19,35-44,SG,Private,Phone,Paid Search
C035631,2022-03-11,18-24,GE,Private,WhatsApp,Direct
C035632,2023-04-01,35-44,,Private,WhatsApp,Dealer Referral
C035633,2020-10-18,18-24,SZ,Private,WhatsApp,Dealer Referral
C035634,2024-02-20,25-34,AG,Private,Phone,Dealer Referral
C035635,2023-12-14,25-34,GE,Fleet,SMS,Paid Search
C035636,2021-05-10,25-34,BE,Private,Email,Direct
C035637,2021-12-14,25-34,SZ,Private,SMS,Paid Search
C035638,2020-11-04,45-54,ZH,Business,Email,Organic Search
C035639,2020-12-14,25-34,GL,Private,WhatsApp,Direct
C035640,2022-12-14,45-54,BE,Private,Phone,Paid Search
C035641,2022-09-27,55-64,LU,Private,Email,  organic search 
C035642,2022-07-11,18-24,AG,Private,SMS,Organic Search
C035643,2024-04-17,35-44,SG,Private,Email,Social Media
C035644,2021-10-19,18-24,SH,Private,Email,Dealer Referral
C035645,2020-10-07,45-54,GE,Private,Email,Organic Search
C035646,2021-10-31,45-54,ZH,Private,Phone,Partner
C035647,2023-08-09,35-44,VS,Private,Email,Dealer Referral
C035648,2021-05-21,25-34,BL,Private,Email,Organic Search
C035649,2024-03-11,55-64,BE,Private,SMS,Paid Search
C035650,2021-07-25,35-44,TI,Private,SMS,Direct
C035651,2020-08-22,35-44,VS,Private,Email,Dealer Referral
C035652,2020-09-16,65+,LU,Private,Phone,Organic Search
C035653,2023-03-20,45-54,ZG,Private,Phone,Direct
C035654,2022-05-02,35-44,LU,Private,Phone,Organic Search
C035655,2025-01-27,55-64,SG,Business,WhatsApp,Dealer Referral
C035656,2023-06-07,45-54,BE,Private,SMS,Direct
C035657,2021-07-16,55-64,GR,Fleet,Phone,Social Media
C035658,2025-03-21,25-34,ZH,Private,Phone,Direct
C035659,2023-11-01,55-64,LU,Private,WhatsApp,Paid Search
C035660,2021-05-16,18-24,LU,Business,Phone,Dealer Referral
C035661,2021-11-09,35-44,SG,Private,WhatsApp,Direct
C035662,2021-06-30,45-54,BE,Private,Email,Dealer Referral
C035663,2023-01-01,35-44,BE,Private,Phone,Partner
C035664,2021-02-26,45-54,ZH,Private,SMS,Organic Search
C035665,2023-01-24,65+,FR,Private,Email,Paid Search
C035666,2023-09-07,35-44,SG,Private,Email,Organic Search
C035667,2021-03-04,45-54,ZH,Private,Email,Organic Search
C035668,2023-01-10,25-34,TI,Private,SMS,Social Media
C035669,2022-07-17,18-24,ZH,Private,Email,Dealer Referral
C035670,2022-02-13,35-44,UR,Private,Phone,Partner
C035671,2021-05-03,25-34,VS,Private,SMS,Paid Search
C035672,2021-12-21,55-64,TG,Fleet,Email,Partner
C035673,2023-04-15,35-44,AG,Fleet,Phone,Paid Search
C035674,2021-09-08,65+,GE,Private,SMS,Social Media
C035675,2022-02-14,18-24,ZH,Private,WhatsApp,Organic Search
C035676,2022-01-14,35-44,BE,Private,WhatsApp,Paid Search
C035677,2021-10-03,45-54,VD,Business,SMS,Organic Search
C035678,2021-04-02,18-24,AG,Private,Email,Social Media
C035679,2022-11-05,45-54,BE,Private,Email,Dealer Referral
C035680,2020-10-10,18-24,ZH,Private,Email,Direct
C035681,2024-01-12,25-34,ZH,Private,WhatsApp,Dealer Referral
C035682,2022-06-27,55-64,FR,Private,Phone,Social Media
C035683,2021-05-08,55-64,BE,Private,WhatsApp,Direct
C035684,2021-07-10,45-54,BE,Private,SMS,Organic Search
C035685,2024-07-24,25-34,ZH,Private,Email,Dealer Referral
C035686,2021-07-23,65+,TI,Private,WhatsApp,Organic Search
C035687,2025-01-20,35-44,ZG,Private,WhatsApp,Dealer Referral
C035688,2021-08-16,45-54,JU,Private,WhatsApp,Paid Search
C035689,2021-03-07,18-24,GR,Private,Email,Partner
C035690,2020-10-27,35-44,ZH,Private,Email,Organic Search
C035691,2024-02-01,25-34,AG,Private,Email,Direct
C035692,2022-10-10,25-34,TG,Private,WhatsApp,Paid Search
C035693,2022-08-15,45-54,VD,Private,Phone,Dealer Referral
C035694,2021-06-21,65+,BE,Business,WhatsApp,Dealer Referral
C035695,2022-06-04,35-44,ZH,Private,Email,Paid Search
C035696,2021-07-31,55-64,SZ,Private,Phone,Paid Search
C035697,2022-12-01,45-54,AI,Private,Phone,Paid Search
C035698,2021-06-15,25-34,BE,Private,Phone,Social Media
C035699,2021-04-12,35-44,JU,Fleet,Phone,Organic Search
C035700,2021-11-19,25-34,BS,Private,Phone,Paid Search
C035701,2020-11-09,55-64,LU,Business,WhatsApp,Paid Search
C035702,2022-05-14,35-44,FR,Business,WhatsApp,Paid Search
C035703,2024-09-23,55-64,FR,Private,SMS,Social Media
C035704,2021-07-31,45-54,AG,Business,Phone,Organic Search
C035705,2023-09-04,45-54,SG,Private,SMS,Organic Search
C035706,2023-06-12,65+,ZH,Private,SMS,Organic Search
C035707,2022-04-01,45-54,GE,Private,WhatsApp,Direct
C035708,2021-02-25,35-44,TI,Private,WhatsApp,Direct
C035709,2021-06-20,25-34,BE,Fleet,Email,Organic Search
C035710,2022-03-07,35-44,ZH,Business,Phone,Direct
C035711,2020-12-03,25-34,BE,Private,Email,Direct
C035712,2023-09-27,25-34,NE,Private,Phone,Direct
C035713,2021-07-28,55-64,BL,Private,Email,Dealer Referral
C035714,2024-01-15,25-34,NE,Private,Email,Partner
C035715,2022-01-16,35-44,BE,Private,Email,Direct
C035716,2024-10-20,18-24,BE,Private,Phone,Dealer Referral
C035717,2023-03-17,35-44,AG,Private,WhatsApp,Partner
C035718,2021-11-23,18-24,FR,Private,WhatsApp,Organic Search
C035719,2023-02-18,35-44,TG,Private,Email,Social Media
C035720,2024-08-02,45-54,BE,Private,Email,Dealer Referral
C035721,2022-05-24,18-24,BE,Private,SMS,Dealer Referral
C035722,2021-07-27,25-34,BE,Private,Email,Organic Search
C035723,2021-03-20,65+,LU,Private,Email,Direct
C035724,2024-04-22,25-34,BE,Private,Phone,Organic Search
C035725,2024-08-30,55-64,VS,Private,Phone,Direct
C035726,2024-03-21,25-34,TI,Private,Phone,Direct
C035727,2023-03-12,45-54,ZH,Private,Email,Organic Search
C035728,2021-01-09,55-64,ZH,Business,SMS,Organic Search
C035729,2021-10-14,25-34,TG,Private,Phone,Partner
C035730,2023-12-18,25-34,SG,Private,WhatsApp,Organic Search
C035731,2023-01-05,25-34,VD,Private,Phone,Dealer Referral
C035732,2021-10-10,35-44,ZG,Private,WhatsApp,Organic Search
C035733,2022-02-12,45-54,SO,Private,SMS,Organic Search
C035734,2022-11-03,25-34,ZH,Private,WhatsApp,Direct
C035735,2021-06-24,25-34,VD,Private,WhatsApp,Direct
C035736,2020-05-08,45-54,ZH,Private,Email,Direct
C035737,2021-08-19,25-34,TG,Business,Email,Social Media
C035738,2022-02-26,25-34,TI,Private,Email,Dealer Referral
C035739,2024-07-16,55-64,ZH,Private,Email,Organic Search
C035740,2020-08-25,45-54,GE,Private,Phone,Direct
C035741,2021-10-16,45-54,VD,Business,Email,Dealer Referral
C035742,2021-12-15,35-44,TI,Business,WhatsApp,Dealer Referral
C035743,2024-05-16,55-64,ZH,Private,Phone,Paid Search
C035744,2023-02-24,55-64,ZH,Private,Email,Partner
C035745,2022-05-05,35-44,BE,Private,SMS,Organic Search
C035746,2023-04-21,18-24,ZH,Private,WhatsApp,Partner
C035747,2022-03-07,45-54,FR,Private,Phone,Organic Search
C035748,2023-02-24,25-34,BE,Private,Email,Organic Search
C035749,2022-03-05,55-64,BE,Private,Phone,Social Media
C035750,2022-05-08,18-24,ZG,Private,WhatsApp,Paid Search
C035751,2022-04-27,45-54,ZH,Fleet,WhatsApp,Paid Search
C035752,2021-10-02,55-64,GE,Private,Phone,Direct
C035753,2022-11-28,18-24,ZG,Private,WhatsApp,Organic Search
C035754,2021-11-25,25-34,VS,Private,WhatsApp,Social Media
C035755,2020-08-31,25-34,VD,Private,Email,Organic Search
C035756,2021-08-01,45-54,ZH,Private,WhatsApp,Dealer Referral
C035757,2022-01-24,45-54,BE,Private,WhatsApp,Direct
C035758,2024-10-01,35-44,AG,Private,WhatsApp,Paid Search
C035759,2023-05-23,45-54,AG,Private,Email,Dealer Referral
C035760,2023-10-18,35-44,BE,Private,Email,Dealer Referral
C035761,2021-12-20,25-34,AG,Fleet,Email,Paid Search
C035762,2022-11-14,55-64,VD,Private,WhatsApp,Organic Search
C035763,2025-02-18,18-24,ZH,Private,Phone,Social Media
C035764,2022-04-08,18-24,GE,Business,Phone,Organic Search
C035765,2021-09-15,55-64,ZH,Business,Phone,Direct
C035766,2021-05-13,35-44,BE,Private,WhatsApp,Direct
C035767,2023-10-04,65+,LU,Business,Email,Organic Search
C035768,2022-01-21,45-54,LU,Private,Email,Direct
C035769,2024-04-13,45-54,UR,Private,Email,Direct
C035770,2022-09-10,35-44,SG,Private,Email,Dealer Referral
C035771,2021-02-24,55-64,VD,Private,Email,Paid Search
C035772,2021-01-06,35-44,VD,Private,Email,Dealer Referral
C035773,2022-04-02,35-44,JU,Private,Email,Social Media
C035774,2024-01-01,65+,SG,Private,Phone,Dealer Referral
C035775,2023-05-03,55-64,ZH,Private,WhatsApp,Organic Search
C035776,2022-06-19,45-54,ZH,Fleet,Phone,Organic Search
C035777,2024-07-18,45-54,AG,Private,WhatsApp,Paid Search
C035778,2021-06-16,55-64,GE,Business,Email,Direct
C035779,2020-12-16,55-64,ZG,Private,Phone,Dealer Referral
C035780,2022-05-24,35-44,VD,Private,SMS,Social Media
C035781,2021-02-14,45-54,ZH,Private,Email,Partner
C035782,2021-08-23,18-24,FR,Business,WhatsApp,Direct
C035783,2020-12-27,45-54,TI,Private,Phone,Social Media
C035784,2021-08-27,45-54,ZH,Private,Phone,Direct
C035785,2023-01-14,35-44,ZH,Private,SMS,Social Media
C035786,2023-10-23,45-54,JU,Private,Email,Organic Search
C035787,2024-06-25,25-34,GL,Private,Phone,Direct
C035788,2021-08-19,35-44,SG,Private,Email,Direct
C035789,2021-06-10,45-54,TI,Private,Email,Paid Search
C035790,2020-07-28,45-54,JU,Private,Email,Organic Search
C035791,2022-06-01,18-24,ZG,Private,Email,Dealer Referral
C035792,2021-07-10,35-44,ZH,Private,Email,Dealer Referral
C035793,2021-03-12,55-64,JU,Private,Phone,Organic Search
C035794,2023-01-21,25-34,VD,Private,Phone,Paid Search
C035795,2023-12-20,35-44,BL,Private,Email,Dealer Referral
C035796,2022-08-29,65+,AR,Private,WhatsApp,Organic Search
C035797,2024-11-26,25-34,BE,Private,Email,Direct
C035798,2025-02-09,18-24,NE,Private,Email,Partner
C035799,2022-04-20,35-44,SZ,Business,Email,Social Media
C035800,2021-10-08,35-44,SG,Private,WhatsApp,Organic Search
C035801,2022-12-01,65+,FR,Private,SMS,Paid Search
C035802,2023-02-26,45-54,BE,Private,SMS,Dealer Referral
C035803,2022-02-26,25-34,SG,Private,Phone,Organic Search
C035804,2021-05-19,45-54,AG,Private,Phone,Dealer Referral
C035805,2021-07-30,35-44,FR,Private,Email,Organic Search
C035806,2022-01-19,25-34,GE,Business,Phone,Partner
C035807,2024-02-24,18-24,GR,Private,Phone,Organic Search
C035808,2022-07-24,55-64,SG,Private,Phone,Dealer Referral
C035809,2021-05-26,25-34,ZH,Private,Email,Direct
C035810,2023-02-28,35-44,ZG,Private,Phone,Paid Search
C035811,2020-08-29,25-34,SO,Private,Email,Paid Search
C035812,2021-12-30,25-34,AG,Private,Email,Organic Search
C035813,2022-03-29,65+,AG,Private,Phone,Paid Search
C035814,2023-09-24,18-24,AG,Private,SMS,Dealer Referral
C035815,2023-06-05,45-54,FR,Private,Email,Partner
C035816,2021-10-27,35-44,GE,Private,Email,Direct
C035817,2020-07-09,55-64,ZH,Business,SMS,Dealer Referral
C035818,2023-08-29,45-54,TI,Private,WhatsApp,Paid Search
C035819,2021-06-23,25-34,ZH,Business,WhatsApp,Direct
C035820,2022-09-11,45-54,SO,Private,WhatsApp,Direct
C035821,2021-11-26,35-44,BL,Private,WhatsApp,Dealer Referral
C035822,2020-02-13,65+,SG,Fleet,WhatsApp,Organic Search
C035823,2022-02-07,55-64,VD,Private,SMS,Direct
C035824,2024-09-05,55-64,ZH,Business,Email,Paid Search
C035825,2022-06-23,45-54,ZH,Private,Phone,Organic Search
C035826,2021-12-13,35-44,VD,Business,Phone,Organic Search
C035827,2024-04-28,55-64,SG,Private,Email,Organic Search
C035828,2021-07-10,25-34,TI,Private,WhatsApp,Social Media
C035829,2023-06-04,25-34,FR,Business,WhatsApp,Organic Search
C035830,2020-12-22,35-44,SO,Private,Email,Dealer Referral
C035831,2023-07-08,55-64,VS,Private,WhatsApp,Organic Search
C035832,2024-04-04,65+,VD,Private,Email,Dealer Referral
C035833,2022-09-03,55-64,LU,Private,Email,Paid Search
C035834,2022-01-14,55-64,LU,Private,Email,Organic Search
C035835,2021-12-07,45-54,BE,Private,WhatsApp,Direct
C035836,2025-02-11,35-44,BE,Business,Phone,Organic Search
C035837,2024-09-11,45-54,ZH,Private,Email,Dealer Referral
C035838,2021-07-16,25-34,VD,Business,Phone,Organic Search
C035839,2023-08-15,55-64,AG,Business,Email,Social Media
C035840,2020-12-19,18-24,BE,Private,SMS,Paid Search
C035841,2020-11-06,25-34,ZG,Private,WhatsApp,Dealer Referral
C035842,2021-09-20,18-24,ZH,Private,WhatsApp,Organic Search
C035843,2024-07-26,35-44,ZH,Private,Email,Organic Search
C035844,2022-01-28,35-44,VS,Business,Email,Social Media
C035845,2024-02-04,55-64,BE,Private,Email,Direct
C035846,2021-03-04,35-44,BE,Private,SMS,Paid Search
C035847,2022-08-01,25-34,SO,Private,Phone,Dealer Referral
C035848,2021-09-18,55-64,BE,Private,Email,Direct
C035849,2021-08-14,35-44,GR,Private,Email,Social Media
C035850,2023-02-05,35-44,BS,Private,Phone,Social Media
C035851,2023-09-07,25-34,TG,Private,Email,Paid Search
C035852,2023-06-02,18-24,BE,Private,Phone,Paid Search
C035853,2021-08-08,55-64,GE,Private,Email,Direct
C035854,2021-04-02,25-34,VD,Private,Phone,Social Media
C035855,2023-11-14,45-54,NE,Private,Email,Organic Search
C035856,2022-03-16,18-24,NE,Private,Phone,Direct
C035857,2024-04-25,25-34,SG,Private,WhatsApp,Dealer Referral
C035858,2021-07-19,25-34,ZG,Private,WhatsApp,Direct
C035859,2019-12-13,35-44,VS,Private,WhatsApp,Dealer Referral
C035860,2020-10-17,25-34,SG,Private,Email,Social Media
C035861,2021-12-07,45-54,NE,Private,WhatsApp,Social Media
C035862,2021-09-19,65+,GE,Private,Email,Direct
C035863,2022-08-18,45-54,NE,Private,WhatsApp,Dealer Referral
C035864,2023-11-21,25-34,FR,Private,Email,Paid Search
C035865,2021-12-14,55-64,AG,Private,WhatsApp,Social Media
C035866,2022-06-03,45-54,VS,Private,Email,Social Media
C035867,2022-07-27,55-64,FR,Fleet,Email,Partner
C035868,2020-12-09,25-34,VD,Private,Email,Direct
C035869,2021-09-13,25-34,AG,Private,Email,Paid Search
C035870,2022-08-12,25-34,ZH,Private,Phone,Organic Search
C035871,2024-04-02,35-44,ZH,Private,Email,Direct
C035872,2024-06-15,55-64,VD,Fleet,Email,Direct
C035873,2022-02-02,35-44,GE,Private,SMS,Organic Search
C035874,2023-01-09,18-24,SO,Private,Phone,Paid Search
C035875,2020-06-22,55-64,VD,Private,Email,Dealer Referral
C035876,2023-04-04,55-64,SG,Private,Phone,Direct
C035877,2022-11-18,25-34,AG,Private,Email,Paid Search
C035878,2022-01-07,25-34,BE,Business,SMS,Direct
C035879,2023-08-17,65+,VD,Private,WhatsApp,Partner
C035880,2023-08-27,25-34,SG,Private,Email,Dealer Referral
C035881,2024-01-02,65+,TG,Private,Email,Social Media
C035882,2023-07-12,35-44,BL,Business,Email,Dealer Referral
C035883,2022-01-28,55-64,VD,Private,Phone,Paid Search
C035884,2021-08-26,25-34,VD,Private,WhatsApp,Paid Search
C035885,2022-02-24,25-34,SG,Private,Phone,Paid Search
C035886,2022-09-04,45-54,GE,Private,Phone,Organic Search
C035887,2022-10-23,35-44,AG,Private,WhatsApp,Paid Search
C035888,2024-04-14,35-44,VS,Private,Email,Direct
C035889,2023-12-29,35-44,GL,Private,SMS,Paid Search
C035890,2025-03-19,35-44,NE,Private,WhatsApp,Organic Search
C035891,2023-03-21,25-34,GE,Private,Phone,Dealer Referral
C035892,2023-02-08,45-54,AG,Private,Email,Organic Search
C035893,2021-04-01,35-44,FR,Private,WhatsApp,Paid Search
C035894,2022-01-06,35-44,JU,Private,SMS,Organic Search
C035895,2022-04-16,25-34,AG,Private,Phone,Social Media
C035896,2024-04-07,35-44,BE,Private,WhatsApp,Organic Search
C035897,2021-04-21,45-54,SG,Private,Phone,Partner
C035898,2023-07-14,45-54,SO,Private,Email,Organic Search
C035899,2022-05-22,45-54,BE,Private,WhatsApp,Paid Search
C035900,2023-11-30,25-34,ZH,Private,Phone,Direct
C035901,2022-09-26,45-54,LU,Private,WhatsApp,Direct
C035902,2023-08-30,35-44,BE,Private,Phone,Dealer Referral
C035903,2024-05-23,25-34,VD,Private,Email,Social Media
C035904,2021-03-28,55-64,VD,Fleet,Phone,Direct
C035905,2022-01-14,55-64,SO,Private,Email,Dealer Referral
C035906,2023-03-12,25-34,FR,Private,WhatsApp,Dealer Referral
C035907,2021-05-16,35-44,VD,Business,SMS,Direct
C035908,2023-09-16,55-64,SG,Private,WhatsApp,Partner
C035909,2020-12-04,45-54,TI,Private,SMS,Organic Search
C035910,2025-03-14,25-34,NE,Business,Phone,Direct
C035911,2023-09-29,35-44,LU,Private,Email,Paid Search
C035912,2020-11-15,55-64,ZH,Business,Email,Dealer Referral
C035913,2022-09-09,25-34,BS,Private,WhatsApp,Organic Search
C035914,2022-04-20,35-44,ZG,Private,Email,Partner
C035915,2021-05-10,25-34,BE,Private,Email,Organic Search
C035916,2020-04-21,65+,AG,Business,Email,Social Media
C035917,2021-04-06,25-34,FR,Private,Phone,Paid Search
C035918,2020-06-25,65+,ZH,Private,WhatsApp,Organic Search
C035919,2022-11-02,25-34,GR,Private,SMS,Paid Search
C035920,2022-02-11,35-44,SG,Private,Email,Paid Search
C035921,2022-09-28,65+,ZH,Private,Email,Paid Search
C035922,2021-05-25,55-64,TI,Private,Phone,Paid Search
C035923,2024-12-16,65+,FR,Private,Email,Organic Search
C035924,2023-06-05,55-64,VD,Private,Email,Direct
C035925,2023-10-20,65+,VD,Private,Email,Paid Search
C035926,2022-08-31,35-44,VS,Business,SMS,Dealer Referral
C035927,2022-06-20,45-54,GL,Private,WhatsApp,Partner
C035928,2023-11-08,35-44,ZH,Fleet,WhatsApp,Direct
C035929,2023-01-26,35-44,ZH,Private,WhatsApp,Organic Search
C035930,2020-02-07,65+,GE,Private,Email,Paid Search
C035931,2021-02-19,25-34,TI,Private,Email,Partner
C035932,2020-03-08,45-54,GE,Private,WhatsApp,Paid Search
C035933,2020-10-17,35-44,BL,Private,Phone,Organic Search
C035934,2023-09-27,45-54,TI,Private,Email,Organic Search
C035935,2021-11-14,25-34,ZH,Private,Email,Paid Search
C035936,2022-07-09,35-44,ZH,Private,Email,Paid Search
C035937,2023-12-18,55-64,SG,Business,Phone,Dealer Referral
C035938,2021-03-03,25-34,GE,Private,SMS,Paid Search
C035939,2021-08-25,25-34,GE,Business,WhatsApp,Dealer Referral
C035940,2022-04-14,35-44,LU,Business,SMS,Paid Search
C035941,2022-02-02,35-44,SG,Private,WhatsApp,Partner
C035942,2024-06-29,35-44,BE,Private,WhatsApp,Direct
C035943,2020-04-21,55-64,ZH,Private,WhatsApp,Paid Search
C035944,2021-08-06,45-54,LU,Private,Phone,Paid Search
C035945,2020-11-16,18-24,ZH,Fleet,Email,Partner
C035946,2021-01-01,25-34,SG,Private,Email,Paid Search
C035947,2023-09-25,35-44,AG,Private,WhatsApp,Direct
C035948,2024-11-21,25-34,BE,Private,WhatsApp,Paid Search
C035949,2022-09-18,25-34,LU,Business,Email,Partner
C035950,2022-01-12,35-44,NE,Private,WhatsApp,Direct
C035951,2020-04-13,35-44,BE,Private,Email,Social Media
C035952,2021-05-19,45-54,GR,Private,WhatsApp,Dealer Referral
C035953,2022-03-08,55-64,ZH,Private,Email,Social Media
C035954,2023-08-04,25-34,VS,Business,Email,Dealer Referral
C035955,2024-12-21,55-64,VD,Private,Email,Organic Search
C035956,2024-05-12,25-34,BL,Private,Phone,Direct
C035957,2024-03-09,35-44,TI,Private,Email,Organic Search
C035958,2021-08-26,25-34,VD,Business,WhatsApp,Organic Search
C035959,2022-06-27,35-44,BE,Private,SMS,Organic Search
C035960,2021-11-05,25-34,ZG,Private,SMS,Direct
C035961,2021-02-03,55-64,GE,Private,Email,Paid Search
C035962,2023-12-10,35-44,TI,Private,Phone,Organic Search
C035963,2021-09-04,25-34,VD,Business,Phone,Dealer Referral
C035964,2023-06-26,35-44,TI,Private,Phone,Paid Search
C035965,2021-12-29,35-44,AG,Fleet,Phone,Social Media
C035966,2023-04-18,45-54,ZH,Fleet,Email,Organic Search
C035967,2023-05-10,35-44,BE,Private,Phone,Direct
C035968,2023-03-04,55-64,VD,Private,Phone,Paid Search
C035969,2022-05-20,55-64,ZG,Private,WhatsApp,Paid Search
C035970,2023-02-12,35-44,VD,Business,Phone,Paid Search
C035971,2020-10-09,35-44,FR,Private,Email,Direct
C035972,2022-06-01,65+,ZH,Private,Email,Direct
C035973,2022-03-24,25-34,ZH,Private,WhatsApp,Dealer Referral
C035974,2023-03-26,65+,ZH,Private,Email,Organic Search
C035975,2022-08-06,25-34,SG,Private,Phone,Direct
C035976,2022-03-06,45-54,BL,Private,Phone,Paid Search
C035977,2024-11-11,25-34,TG,Business,Email,Direct
C035978,2022-04-13,25-34,LU,Private,Email,Paid Search
C035979,2022-08-14,25-34,SO,Private,WhatsApp,Paid Search
C035980,2021-03-27,55-64,NE,Private,Email,Paid Search
C035981,2022-12-18,35-44,BL,Private,Phone,Dealer Referral
C035982,2022-09-23,45-54,LU,Business,Email,Dealer Referral
C035983,2025-09-17,25-34,ZH,Private,WhatsApp,Social Media
C035984,2020-09-14,35-44,BE,Private,Phone,Organic Search
C035985,2022-08-02,55-64,AG,Private,WhatsApp,Partner
C035986,2023-07-01,65+,ZH,Private,WhatsApp,Paid Search
C035987,2022-10-14,25-34,AG,Private,Phone,Dealer Referral
C035988,2024-04-20,35-44,VD,Private,Email,Social Media
C035989,2023-01-02,25-34,BE,Private,WhatsApp,Organic Search
C035990,2021-02-12,25-34,TI,Fleet,Email,Paid Search
C035991,2024-10-12,65+,ZH,Private,Email,Paid Search
C035992,2024-02-08,25-34,GE,Business,Phone,Organic Search
C035993,2020-08-15,65+,SO,Business,WhatsApp,Dealer Referral
C035994,2022-09-04,45-54,SG,Private,WhatsApp,Partner
C035995,2022-03-27,35-44,BE,Private,Phone,Direct
C035996,2023-04-30,35-44,ZH,Private,Email,Dealer Referral
C035997,2023-03-25,35-44,BS,Private,WhatsApp,Dealer Referral
C035998,2023-12-06,25-34,VS,Private,Email,Direct
C035999,2021-11-07,25-34,ZH,Fleet,SMS,Partner
C036000,2021-10-10,35-44,BE,Business,Phone,Partner
C036001,2021-03-25,45-54,BS,Private,Phone,Direct
C036002,2021-04-07,55-64,ZH,Private,SMS,Dealer Referral
C036003,2020-06-29,45-54,GR,Private,Phone,Paid Search
C036004,2025-01-11,55-64,BE,Private,Email,Organic Search
